value,count
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1193,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1194,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1195,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1196,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1197,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1198,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1199,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1200,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1201,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1202,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1203,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1204,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1205,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1206,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1207,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1208,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1209,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1210,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1211,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1212,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1213,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1214,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1215,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1216,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1217,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1218,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1219,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1220,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1221,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1222,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1223,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1224,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1225,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1226,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1227,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1228,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1229,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1230,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1231,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1232,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1233,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1234,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1235,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1236,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1237,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1238,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1239,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1240,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1241,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1242,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1243,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1244,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1245,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1246,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1247,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1248,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1249,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1250,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1251,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1252,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1253,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1254,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1255,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1256,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1257,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1258,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1259,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1260,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1261,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1262,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1263,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1264,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1265,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1266,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1267,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1268,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1269,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1270,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1271,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1272,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1273,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1274,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1275,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1276,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1277,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1278,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1279,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1280,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1281,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1282,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1283,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1284,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1285,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1286,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1287,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1288,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1289,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1290,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1291,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1292,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1293,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1294,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1295,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1296,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1297,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1298,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1299,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1300,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1301,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1302,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1303,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1304,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1305,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1306,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1307,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1308,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1309,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1310,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1311,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1312,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1313,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1314,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1315,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1316,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1317,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1318,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1319,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1320,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1321,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1322,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1323,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1324,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1325,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1326,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1327,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1328,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1329,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1330,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1331,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1332,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1333,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1334,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1335,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1336,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1337,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1338,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1339,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1340,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1341,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1342,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1343,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1344,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1345,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1346,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1347,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1348,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1349,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1350,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1351,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1352,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1353,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1354,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1355,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1356,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1357,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1358,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1359,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1360,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1361,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1362,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1363,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1364,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1365,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1366,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1367,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1368,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1369,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1370,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1371,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1372,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1373,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1374,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1375,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1376,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1377,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1378,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1379,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1380,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1381,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1382,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1383,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1384,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1385,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1386,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1387,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1388,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1389,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1390,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1391,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1392,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1393,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1394,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1395,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1396,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1397,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1398,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1399,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1400,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1401,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1402,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1403,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1404,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1405,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1406,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1407,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1408,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1409,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1410,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1411,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1412,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1413,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1414,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1415,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1416,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1417,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1418,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1419,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1420,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1421,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1422,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1423,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1424,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1425,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1426,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1427,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1428,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1429,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1430,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1431,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1432,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1433,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1434,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1435,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1436,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1437,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1438,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1439,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1440,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1441,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1442,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1443,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1444,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1445,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1446,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1447,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1448,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1449,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1450,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1451,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1452,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1453,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1454,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1455,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1456,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1457,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1458,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1459,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1460,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1461,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1462,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1463,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1464,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1465,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1466,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1467,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1468,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1469,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1470,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1471,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1472,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1473,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1474,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1475,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1476,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1477,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1478,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1479,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1480,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1481,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1482,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1483,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1484,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1485,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1486,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1487,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1488,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1489,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1490,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1491,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1492,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1493,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1494,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1495,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1496,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1497,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1498,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1499,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1500,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1501,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1502,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1503,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1504,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1505,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1506,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1507,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1508,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1509,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1510,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1511,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1512,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1513,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1514,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1515,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1516,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1517,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1518,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1519,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1520,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1521,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1522,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1523,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1524,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1525,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1526,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1527,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1528,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1529,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1530,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1531,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1532,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1533,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1534,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1535,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1536,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1537,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1538,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1539,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1540,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1541,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1542,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1543,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1544,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1545,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1546,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1547,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1548,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1549,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1550,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1551,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1552,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1553,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1554,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1555,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1556,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1557,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1558,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1559,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1560,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1561,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1562,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1563,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1564,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1565,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1566,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1567,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1568,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1569,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1570,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1571,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1572,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1573,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1574,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1575,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1576,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1577,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1578,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1579,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1580,1
